IdSensore	Tipologia	Unità DiMisura	IdStazione	NomeStazione	Quota	Provincia	DataStart	DataStop	Storico	UTM_Nord	UTM_Est	lng	lat	location
4018	Umidità Relativa	%	142	Caiolo	274	SO	24/05/2002		N	5111566	561195	9.792518875272254	46.15492316813672	(46.15492316813672, 9.792518875272254)
30533	Precipitazione	mm	1510	Monza v.Monte Generoso	173	MB	26/09/2014		N	5048372	519174	9.245807488805221	45.58862552802921	(45.58862552802921, 9.245807488805221)
9310	Temperatura	°C	646	Como Villa Gallia	201	CO	01/01/1999		N	5073500	505203	9.06697137484454	45.81504286011291	(45.81504286011291, 9.06697137484454)
14061	Velocità Vento	m/s	1324	Limone sul Garda	75	BS	13/03/2012		N	5074143	639088	10.790041404031163	45.80682631535527	(45.80682631535527, 10.790041404031163)
10465	Precipitazione	mm	1266	Bertonico	65	LO	03/03/2009		N	5009105	552297	9.666250375296032	45.23349364130374	(45.23349364130374, 9.666250375296032)
5121	Temperatura	°C	166	Mantova Lunetta2 SMR	25	MN	15/02/2006		N	5002119	643358	10.823931433968092	45.157985278189244	(45.157985278189244, 10.823931433968092)
8176	Precipitazione	mm	894	Lomello SS 211	95	PV	16/01/2000		N	4996705	484221	8.799365774012205	45.12364032702997	(45.12364032702997, 8.799365774012205)
9114	Precipitazione	mm	1228	Goito	30	MN	11/03/2004		N	5013581	630514	10.663595357934602	45.2636105457828	(45.2636105457828, 10.663595357934602)
10382	Radiazione Globale	W/m²	706	Lecco v.Sora	272	LC	31/07/2008		N	5078987	531045	9.399950344681852	45.86374884127965	(45.86374884127965, 9.399950344681852)
4112	Precipitazione	mm	148	Arconate SMR	182	MI	05/03/2009		N	5043898	488082	8.847321929216262	45.54851735741946	(45.54851735741946, 8.847321929216262)
14145	Umidità Relativa	%	1330	Olgiate Comasco v.Repubblica	400	CO	18/04/2012		N	5068834	497872	8.972629613820208	45.77306208045847	(45.77306208045847, 8.972629613820208)
19403	Precipitazione	mm	1652	Tirano eliporto	481	SO	07/12/2016		N	5118967	591186	10.182280729237092	46.218166183274214	(46.218166183274214, 10.182280729237092)
19117	Direzione Vento	°	706	Lecco v.Sora	272	LC	17/12/2013		N	5078987	531045	9.399950344681852	45.86374884127965	(45.86374884127965, 9.399950344681852)
9938	Temperatura	°C	677	Cremona Via Fatebenefratelli	43	CR	10/04/2006		N	4999315	582066	10.043836158369393	45.14254063221695	(45.14254063221695, 10.043836158369393)
9821	Velocità Vento	m/s	671	Mantova Tridolino	22	MN	30/12/2004		N	5001664	646147	10.859263911962309	45.153319585785574	(45.153319585785574, 10.859263911962309)
4024	Velocità Vento	m/s	142	Caiolo	274	SO	24/05/2002		N	5111566	561195	9.792518875272254	46.15492316813672	(46.15492316813672, 9.792518875272254)
14364	Altezza Neve	cm	1359	Breno Lago Della Vacca	2410	BS	09/12/2012		N	5090337	611798	10.442716428689312	45.957496834144656	(45.957496834144656, 10.442716428689312)
14499	Precipitazione	mm	1371	Brembilla	468	BG	19/03/2013		N	5073646	547333	9.609252582119412	45.8147522883702	(45.8147522883702, 9.609252582119412)
9019	Temperatura	°C	1201	Canevino	455	PV	01/01/2004		N	4975743	521751	9.275661821158812	44.93478645163143	(44.93478645163143, 9.275661821158812)
8116	Temperatura	°C	863	Lozza Ponte Vedano	276	VA	24/07/1998	26/03/2013	S	5069163	489791	8.868684818029294	45.77595113062985	(45.77595113062985, 8.868684818029294)
9380	Umidità Relativa	%	1232	Lavena Ponte Tresa depuratore	279	VA	16/12/2008	18/04/2012	S	5090577	489263	8.861415127388755	45.96868026404502	(45.96868026404502, 8.861415127388755)
6407	Umidità Relativa	%	625	Casalmaggiore	23	CR	01/01/2002	21/02/2007	S	4981793	612537	10.427376916159512	44.980660403835316	(44.980660403835316, 10.427376916159512)
2502	Precipitazione	mm	137	Rivolta d'Adda Ist. Spallanzani	102	CR	09/06/1993		N	5032417	540720	9.52068900696699	45.444090523311516	(45.444090523311516, 9.52068900696699)
11190	Umidità Relativa	%	846	Edolo Pantano d`Avio	2108	BS	06/11/2011		N	5114768	613679	10.472817754713557	46.1770002163179	(46.1770002163179, 10.472817754713557)
6160	Umidità Relativa	%	582	Bergamo v.S.Giorgio	249	BG	01/12/1989	14/04/2010	S	5058641	552746	9.677286764680007	45.67931285015467	(45.67931285015467, 9.677286764680007)
19065	Velocità Vento	m/s	646	Como Villa Gallia	201	CO	30/10/2013		N	5073500	505203	9.06697137484454	45.81504286011291	(45.81504286011291, 9.06697137484454)
32250	Umidità Relativa	%	876	Caino	428	BS	01/08/2016		N	5051536	603100	10.32222236530351	45.609716699915786	(45.609716699915786, 10.32222236530351)
11130	Direzione Vento	°	123	Cavenago d'Adda	67	LO	04/09/2011		N	5013079	544065	9.56173484815048	45.269827606107285	(45.269827606107285, 9.56173484815048)
2046	Precipitazione	mm	102	San Colombano al Lambro	140	MI	27/06/2001		N	5003839	538199	9.48624910324399	45.18699944365492	(45.18699944365492, 9.48624910324399)
9397	Umidità Relativa	%	1237	Monno	1728	BS	17/02/2009		N	5122691	600885	10.308798780947582	46.25030387115852	(46.25030387115852, 10.308798780947582)
2206	Precipitazione	mm	115	Ispra tetto	193	VA	24/09/2003	23/10/2012	S	5073482	470058	8.614601410385973	45.8142505176502	(45.8142505176502, 8.614601410385973)
8208	Precipitazione	mm	910	Manerbio v.Dante	60	BS	09/04/2003		N	5023554	589720	10.145549852122876	45.35975400346577	(45.35975400346577, 10.145549852122876)
19057	Direzione Vento	°	554	Saronno v.Santuario	212	VA	16/12/2013		N	5052520	503123	9.04006309067821	45.626218960836006	(45.626218960836006, 9.04006309067821)
32360	Radiazione Globale	W/m²	833	Gerola Alta Pescegallo	1875	SO	13/10/2017		N	5097116	544202	9.571116796075925	46.0261906266171	(46.0261906266171, 9.571116796075925)
9109	Precipitazione	mm	1222	Cavargna	1100	CO	09/04/2004		N	5104225	508568	9.110834411077645	46.09154660527014	(46.09154660527014, 9.110834411077645)
14024	Livello Idrometrico	cm	1079	Sesto Calende alzaia	58	VA	23/01/2012		N	5063460	471791	8.637492070417693	45.72412027585781	(45.72412027585781, 8.637492070417693)
19153	Velocità Vento	m/s	629	Crema v.XI febbraio	79	CR	20/11/2013		N	5023885	555127	9.703945513613167	45.366309078194334	(45.366309078194334, 9.703945513613167)
9935	Radiazione Globale	W/m²	677	Cremona Via Fatebenefratelli	43	CR	10/04/2006		N	4999315	582066	10.043836158369393	45.14254063221695	(45.14254063221695, 10.043836158369393)
19123	Direzione Vento	°	572	Morbegno v.Cortivacci	262	SO	24/01/2014	29/09/2015	S	5108901	543736	9.566179893984474	46.132282960003735	(46.132282960003735, 9.566179893984474)
5887	Precipitazione	mm	617	Tavazzano con Villavesco Enel suolo	80	LO	13/01/2000	15/06/2015	S	5020175	533401	9.426274335502686	45.334287809355445	(45.334287809355445, 9.426274335502686)
2246	Umidità Relativa	%	117	Edolo Ist.Meneghini	699	BS	01/01/1998		N	5114436	602920	10.333392938696818	46.17572375017687	(46.17572375017687, 10.333392938696818)
8219	Precipitazione	mm	897	Busto Arsizio v.Rossini	242	VA	26/03/2003		N	5052553	486271	8.823878375134557	45.6263872574559	(45.6263872574559, 8.823878375134557)
8385	Livello Idrometrico	cm	874	Sarnico v. Roma	197	BG	12/04/2001		N	5057377	574538	9.956880147525977	45.6659359725519	(45.6659359725519, 9.956880147525977)
11643	Velocità Vento	m/s	107	Sondrio Fond.Fojanini	307	SO	29/01/2001		N	5112796	565505	9.848500587178327	46.16559148475932	(46.16559148475932, 9.848500587178327)
14406	Precipitazione	mm	1365	Bione	911	BS	18/11/2012		N	5057931	603395	10.32736288461117	45.667218260274865	(45.667218260274865, 10.32736288461117)
8137	Precipitazione	mm	875	Bagolino Valle Dorizzo	1226	BS	06/06/2001	13/11/2012	S	5081485	612286	10.446939834207004	45.877770447155235	(45.877770447155235, 10.446939834207004)
4066	Temperatura	°C	148	Arconate SMR	182	MI	02/07/2002		N	5043898	488082	8.847321929216262	45.54851735741946	(45.54851735741946, 8.847321929216262)
5124	Radiazione Globale	W/m²	166	Mantova Lunetta2 SMR	25	MN	08/01/2006		N	5002119	643358	10.823931433968092	45.157985278189244	(45.157985278189244, 10.823931433968092)
11668	Velocità Vento	m/s	900	Chiari	140	BS	19/05/2004		N	5041392	573236	9.937768713461718	45.522213315999174	(45.522213315999174, 9.937768713461718)
8136	Temperatura	°C	874	Sarnico v. Roma	197	BG	12/04/2001		N	5057377	574538	9.956880147525977	45.6659359725519	(45.6659359725519, 9.956880147525977)
14014	Temperatura	°C	1077	Oltre il Colle Zambla	1138	BG	13/01/2012		N	5082261	561209	9.78893967466926	45.891193045896635	(45.891193045896635, 9.78893967466926)
6474	Radiazione Globale	W/m²	557	Lonate Pozzolo v.Veneto	204	VA	13/12/1996		N	5048975	479783	8.7407965765392	45.59402351710858	(45.59402351710858, 8.7407965765392)
19376	Umidità Relativa	%	1651	Morbegno eliporto	230	SO	23/09/2016		N	5109394	545135	9.584336490055616	46.136628659664694	(46.136628659664694, 9.584336490055616)
9037	Altezza Neve	cm	1077	Oltre il Colle Zambla	1138	BG	28/10/2012		N	5082261	561209	9.78893967466926	45.891193045896635	(45.891193045896635, 9.78893967466926)
2485	Temperatura	°C	136	Persico Dosimo	44	CR	01/01/1993		N	5001673	583213	10.058815853817418	45.16362871220641	(45.16362871220641, 10.058815853817418)
30536	Precipitazione	mm	1511	Rescaldina	215	MI	26/09/2014		N	5050479	496327	8.95289667553321	45.60784533497315	(45.60784533497315, 8.95289667553321)
14478	Temperatura	°C	1367	Bagolino SP669	775	BS	12/12/2012		N	5077140	612773	10.452195109199993	45.8385959381167	(45.8385959381167, 10.452195109199993)
5941	Temperatura	°C	559	Somma Lombardo	210	VA	20/03/2000		N	5055150	477613	8.71269145828479	45.649537127292405	(45.649537127292405, 8.71269145828479)
8210	Livello Idrometrico	cm	910	Manerbio v.Dante	60	BS	09/04/2003		N	5023554	589720	10.145549852122876	45.35975400346577	(45.35975400346577, 10.145549852122876)
8128	Livello Idrometrico	cm	872	Brembate di Sopra Ponte Briolo	260	BG	24/07/1998		N	5062019	545719	9.58737970194277	45.71021531324666	(45.71021531324666, 9.58737970194277)
8158	Livello Idrometrico	cm	887	Cremona SP 10	40	CR	01/02/2001		N	4997693	578223	9.994708945906094	45.128378332379725	(45.128378332379725, 9.994708945906094)
8173	Precipitazione	mm	905	Cevo	1128	BS	18/06/2003		N	5103920	606529	10.377774775825152	46.080550839800345	(46.080550839800345, 10.377774775825152)
14671	Velocità Vento	m/s	1383	Sarezzo v.della Fonte	290	BS	05/06/2013		N	5057824	592468	10.187096209540632	45.66779897910953	(45.66779897910953, 10.187096209540632)
9101	Precipitazione	mm	1238	Val Masino S.Martino	943	SO	21/02/2000		N	5121068	548737	9.632170040598265	46.24144091719049	(46.24144091719049, 9.632170040598265)
14374	Direzione Vento	°	1360	Clusone SP 671	564	BG	16/11/2012		N	5081243	572409	9.933128277592514	45.88094395586997	(45.88094395586997, 9.933128277592514)
2364	Radiazione Globale	W/m²	125	Castello d'Agogna	106	PV	21/07/1998		N	5010411	476502	8.700571652227913	45.246800446962254	(45.246800446962254, 8.700571652227913)
14191	Umidità Relativa	%	1342	Ponte in Valtellina Lago Reguzzo	2440	SO	13/10/2012		N	5105228	574978	9.969993307685913	46.09651166584453	(46.09651166584453, 9.969993307685913)
4007	Velocità Vento	m/s	140	Motta Visconti SMR	100	MI	15/05/2003		N	5014273	499103	8.988562726793255	45.281956197427846	(45.281956197427846, 8.988562726793255)
8131	Precipitazione	mm	888	Sonico centrale Edolo	623	BS	21/11/2001	16/11/2011	S	5113810	603547	10.341376896701949	46.16999622529856	(46.16999622529856, 10.341376896701949)
14716	Direzione Vento	°	1545	San Siro	1285	CO	30/12/2014		N	5102069	518430	9.238323435918229	46.071947417956004	(46.071947417956004, 9.238323435918229)
19443	Precipitazione	mm	1659	Mornico al Serio campo sportivo	162	BG	08/09/2017		N	5049158	562551	9.801958293333914	45.593149797512346	(45.593149797512346, 9.801958293333914)
14340	Velocità Vento	m/s	133	Bema	800	SO	15/11/2012		N	5105966	543983	9.569105234399471	46.10585292565578	(46.10585292565578, 9.569105234399471)
10551	Temperatura	°C	554	Saronno v.Santuario	212	VA	06/07/2010		N	5052520	503123	9.04006309067821	45.626218960836006	(45.626218960836006, 9.04006309067821)
11849	Direzione Vento	°	145	Darfo Boario Terme	222	BS	15/03/2012		N	5080789	591371	10.17735680898138	45.87460210989037	(45.87460210989037, 10.17735680898138)
8119	Livello Idrometrico	cm	865	Cantù Asnago	244	CO	24/07/1998		N	5062780	507811	9.100367495780826	45.718530753325425	(45.718530753325425, 9.100367495780826)
10585	Precipitazione	mm	1274	Perledo	212	LC	01/07/2010		N	5095846	522171	9.286409208680807	46.01582830438376	(46.01582830438376, 9.286409208680807)
9086	Livello Idrometrico	cm	1236	Porlezza Ponte Cuccio	304	CO	08/01/2004	14/12/2010	S	5098356	510909	9.140982638323736	46.038690973051786	(46.038690973051786, 9.140982638323736)
14005	Velocità Vento	m/s	1077	Oltre il Colle Zambla	1138	BG	13/01/2012		N	5082261	561209	9.78893967466926	45.891193045896635	(45.891193045896635, 9.78893967466926)
8092	Temperatura	°C	832	Lanzada Palù	2151	SO	01/01/1995		N	5126972	568128	9.884519789844443	46.29290281845888	(46.29290281845888, 9.884519789844443)
8151	Temperatura	°C	884	Cuveglio	294	VA	06/07/2000		N	5083338	480047	8.742764505384635	45.90332054442589	(45.90332054442589, 8.742764505384635)
6792	Precipitazione	mm	653	Brescia v.Ziziola	125	BS	15/10/1997		N	5040836	595170	10.218463502801265	45.51455919056731	(45.51455919056731, 10.218463502801265)
6164	Umidità Relativa	%	573	Colico	229	LC	11/07/2001		N	5109468	529713	9.384687247651794	46.1381409051264	(46.1381409051264, 9.384687247651794)
2400	Temperatura	°C	129	Capo di Ponte v.Briscioli	362	BS	30/10/2002		N	5097875	603903	10.34250260860311	46.026563542472815	(46.026563542472815, 10.34250260860311)
9010	Temperatura	°C	1235	Cene Ponte	361	BG	04/10/2011		N	5070400	563860	9.821533201834857	45.784206920925044	(45.784206920925044, 9.821533201834857)
4082	Temperatura	°C	150	Pieve San Giacomo	39	CR	04/07/2002		N	4997168	593999	10.195182889569637	45.121730206732785	(45.121730206732785, 10.195182889569637)
11863	Direzione Vento	°	999	Laveno-Mombello Poggio S.Elsa	950	VA	22/01/2012		N	5084222	471939	8.638185708619893	45.91099372061516	(45.91099372061516, 8.638185708619893)
11661	Velocità Vento	m/s	832	Lanzada Palù	2151	SO	01/01/2002		N	5126972	568128	9.884519789844443	46.29290281845888	(46.29290281845888, 9.884519789844443)
14445	Temperatura	°C	1366	Porlezza torrente	291	CO	10/05/2013		N	5098254	510895	9.140799377952803	46.03777316988709	(46.03777316988709, 9.140799377952803)
19149	Velocità Vento	m/s	595	Filago v.Don Milani	190	BG	25/11/2013		N	5053519	543342	9.556084255790864	45.63386450908066	(45.63386450908066, 9.556084255790864)
4048	Velocità Vento	m/s	145	Darfo Boario Terme	222	BS	06/06/2002		N	5080789	591371	10.17735680898138	45.87460210989037	(45.87460210989037, 10.17735680898138)
2614	Precipitazione	mm	212	Canzo	1233	CO	26/11/2008		N	5077224	524701	9.318132023436622	45.84813790508536	(45.84813790508536, 9.318132023436622)
9863	Precipitazione	mm	672	Cornale	74	PV	28/07/2005		N	4987406	493238	8.914144599002409	45.04007657202963	(45.04007657202963, 8.914144599002409)
8201	Precipitazione	mm	858	Santa Margherita di Staffora Casanova	575	PV	01/01/2003		N	4957210	518916	9.239041605384262	44.76803190890912	(44.76803190890912, 9.239041605384262)
19043	Velocità Vento	m/s	557	Lonate Pozzolo v.Veneto	204	VA	12/11/2013		N	5048975	479783	8.7407965765392	45.59402351710858	(45.59402351710858, 8.7407965765392)
9079	Livello Idrometrico	cm	1203	Camerata Cornello via Orbrembo 37	450	BG	01/01/2004		N	5082983	551079	9.658457690329351	45.898517815659126	(45.898517815659126, 9.658457690329351)
32391	Temperatura	°C	1555	Manerba del Garda Dusano	73	BS	15/11/2017		N	5044545	622300	10.566619674481315	45.54369941034534	(45.54369941034534, 10.566619674481315)
2251	Precipitazione	mm	117	Edolo Ist.Meneghini	699	BS	02/04/1993		N	5114436	602920	10.333392938696818	46.17572375017687	(46.17572375017687, 10.333392938696818)
11853	Direzione Vento	°	214	Bigarello	15	MN	15/05/2012		N	5005622	648246	10.887128700975579	45.18849105038444	(45.18849105038444, 10.887128700975579)
4065	Precipitazione	mm	147	Cinisello Balsamo Parco Nord	142	MI	30/05/2002		N	5043257	516051	9.20560341214932	45.5426646784016	(45.5426646784016, 9.20560341214932)
14717	Velocità Vento	m/s	1545	San Siro	1285	CO	30/12/2014		N	5102069	518430	9.238323435918229	46.071947417956004	(46.071947417956004, 9.238323435918229)
6796	Umidità Relativa	%	653	Brescia v.Ziziola	125	BS	18/11/2003		N	5040836	595170	10.218463502801265	45.51455919056731	(45.51455919056731, 10.218463502801265)
8107	Livello Idrometrico	cm	853	Idro SS 237	388	BS	01/01/1998		N	5065944	613772	10.46241785538694	45.73769306662462	(45.73769306662462, 10.46241785538694)
9092	Precipitazione	mm	1212	Castione della Presolana	1180	BG	01/01/2004		N	5086647	582441	10.063316766082295	45.928445516534396	(45.928445516534396, 10.063316766082295)
11650	Velocità Vento	m/s	119	San Giovanni Bianco Cornalita	700	BG	07/09/2001		N	5081179	550210	9.647067600267716	45.882345916395245	(45.882345916395245, 9.647067600267716)
14529	Umidità Relativa	%	1375	Varano Borghi	241	VA	27/03/2013		N	5068133	477631	8.712323647148091	45.766393707414714	(45.766393707414714, 8.712323647148091)
8017	Altezza Neve	cm	836	Aprica	1950	SO	01/01/1995		N	5109097	588704	10.148256664341748	46.1296816331299	(46.1296816331299, 10.148256664341748)
11858	Direzione Vento	°	846	Edolo Pantano d`Avio	2108	BS	24/02/2013		N	5114768	613679	10.472817754713557	46.1770002163179	(46.1770002163179, 10.472817754713557)
11860	Direzione Vento	°	848	Livigno La Vallaccia	2660	SO	22/02/2012		N	5147768	591251	10.188728513795667	46.47730494291044	(46.47730494291044, 10.188728513795667)
8583	Precipitazione	mm	999	Laveno-Mombello Poggio S.Elsa	950	VA	23/06/1999		N	5084222	471939	8.638185708619893	45.91099372061516	(45.91099372061516, 8.638185708619893)
11839	Direzione Vento	°	129	Capo di Ponte v.Briscioli	362	BS	15/02/2012		N	5097875	603903	10.34250260860311	46.026563542472815	(46.026563542472815, 10.34250260860311)
6176	Umidità Relativa	%	525	Corsico	119	MI	01/01/1999		N	5031403	507619	9.097410841871474	45.43610851009912	(45.43610851009912, 9.097410841871474)
5933	Precipitazione	mm	558	Busto Arsizio  Accam	206	VA	05/12/1998		N	5047718	487088	8.834487189583362	45.58288342614757	(45.58288342614757, 8.834487189583362)
11850	Direzione Vento	°	146	Mezzoldo Passo S.Marco	1824	BG	10/05/2012		N	5098490	548644	9.628646994972508	46.038255091957716	(46.038255091957716, 9.628646994972508)
19435	Direzione Vento	°	1657	Mariano Comense campo sportivo	255	CO	11/10/2017		N	5059052	513843	9.177769051025914	45.68488149188723	(45.68488149188723, 9.177769051025914)
8126	Precipitazione	mm	872	Brembate di Sopra Ponte Briolo	260	BG	24/07/1998	23/08/2011	S	5062019	545719	9.58737970194277	45.71021531324666	(45.71021531324666, 9.58737970194277)
14221	Temperatura	°C	1343	Lanzada Passo Marinelli	3032	SO	13/10/2012		N	5133321	570414	9.915147774061634	46.34980205020121	(46.34980205020121, 9.915147774061634)
19098	Velocità Vento	m/s	583	Bergamo v.Meucci	249	BG	24/01/2014		N	5059922	550116	9.643650579461385	45.69103740547214	(45.69103740547214, 9.643650579461385)
2390	Radiazione Globale	W/m²	128	Capralba	96	CR	21/07/1998	10/02/2012	S	5032570	550482	9.645524773488086	45.44483042325703	(45.44483042325703, 9.645524773488086)
9382	Umidità Relativa	%	1236	Porlezza Ponte Cuccio	304	CO	16/12/2008	13/12/2012	S	5098356	510909	9.140982638323736	46.038690973051786	(46.038690973051786, 9.140982638323736)
4029	Radiazione Globale	W/m²	143	Livigno Passo Foscagno	2320	SO	20/01/2000		N	5149692	592662	10.20748854795916	46.49442378267979	(46.49442378267979, 10.20748854795916)
11653	Velocità Vento	m/s	129	Capo di Ponte v.Briscioli	362	BS	16/01/2003		N	5097875	603903	10.34250260860311	46.026563542472815	(46.026563542472815, 10.34250260860311)
8154	Livello Idrometrico	cm	816	Sermide SP 91	10	MN	20/01/2000		N	4987208	680433	11.289925972511382	45.015363087231634	(45.015363087231634, 11.289925972511382)
5888	Temperatura	°C	617	Tavazzano con Villavesco Enel suolo	80	LO	13/01/2000	15/06/2015	S	5020175	533401	9.426274335502686	45.334287809355445	(45.334287809355445, 9.426274335502686)
14503	Velocità Vento	m/s	1371	Brembilla	468	BG	19/03/2013		N	5073646	547333	9.609252582119412	45.8147522883702	(45.8147522883702, 9.609252582119412)
19017	Velocità Vento	m/s	512	Carate Brianza	250	MB	31/10/2013	23/10/2014	S	5057635	518272	9.234591661788048	45.672024734078455	(45.672024734078455, 9.234591661788048)
8124	Livello Idrometrico	cm	867	Caslino d'Erba v. 4 novembre	427	CO	24/07/1998		N	5075784	518046	9.232367048211152	45.83538363837243	(45.83538363837243, 9.232367048211152)
5966	Temperatura	°C	625	Casalmaggiore	23	CR	01/06/1992	21/02/2007	S	4981793	612537	10.427376916159512	44.980660403835316	(44.980660403835316, 10.427376916159512)
9021	Temperatura	°C	1234	Osnago	234	LC	01/01/2004		N	5058312	530261	9.388556066735074	45.67769842393421	(45.67769842393421, 9.388556066735074)
11835	Direzione Vento	°	1075	Edolo Centrale ENEL	659	BS	18/05/2012		N	5113706	603479	10.340473514382968	46.16907080571305	(46.16907080571305, 10.340473514382968)
19150	Direzione Vento	°	595	Filago v.Don Milani	190	BG	25/11/2013		N	5053519	543342	9.556084255790864	45.63386450908066	(45.63386450908066, 9.556084255790864)
8121	Livello Idrometrico	cm	866	Paderno Dugnano Palazzolo	168	MI	24/07/1998		N	5047708	512402	9.158975133893636	45.58280270109661	(45.58280270109661, 9.158975133893636)
8191	Temperatura	°C	908	Voghera v. Cambiaso	95	PV	04/03/2003		N	4981870	501379	9.017493643978531	44.99027296778766	(44.99027296778766, 9.017493643978531)
9083	Livello Idrometrico	cm	1229	Gandellino Grabiasca	738	BG	01/01/2004		N	5095336	573386	9.947876230335114	46.00766620841051	(46.00766620841051, 9.947876230335114)
11838	Direzione Vento	°	127	Casatenovo tetto	360	LC	23/03/2012		N	5060979	524066	9.309144812286515	45.70194614072786	(45.70194614072786, 9.309144812286515)
9118	Precipitazione	mm	1239	San Pellegrino Terme P.za Alighieri	350	BG	18/02/2004	19/03/2013	S	5077078	551733	9.666252469658538	45.84532429903755	(45.84532429903755, 9.666252469658538)
8007	Temperatura	°C	856	Fortunago	501	PV	01/01/1998		N	4973248	515391	9.19498278361842	44.91249258331864	(44.91249258331864, 9.19498278361842)
8027	Temperatura	°C	848	Livigno La Vallaccia	2660	SO	01/01/1995		N	5147768	591251	10.188728513795667	46.47730494291044	(46.47730494291044, 10.188728513795667)
9386	Umidità Relativa	%	1221	Casnigo Campo Sportivo	501	BG	18/12/2008		N	5075977	568047	9.876177757774837	45.83399769226135	(45.83399769226135, 9.876177757774837)
4053	Radiazione Globale	W/m²	146	Mezzoldo Passo S.Marco	1824	BG	19/09/2003		N	5098490	548644	9.628646994972508	46.038255091957716	(46.038255091957716, 9.628646994972508)
8020	Altezza Neve	cm	846	Edolo Pantano d`Avio	2108	BS	01/01/1995		N	5114768	613679	10.472817754713557	46.1770002163179	(46.1770002163179, 10.472817754713557)
19006	Direzione Vento	°	503	Milano P.zza Zavattari	122	MI	23/09/2013		N	5035847	511082	9.141786267186658	45.47606340509791	(45.47606340509791, 9.141786267186658)
9933	Precipitazione	mm	677	Cremona Via Fatebenefratelli	43	CR	10/04/2006		N	4999315	582066	10.043836158369393	45.14254063221695	(45.14254063221695, 10.043836158369393)
8148	Livello Idrometrico	cm	883	Costa Masnaga Lambrugo	248	LC	17/10/2001		N	5067757	519381	9.249234526547621	45.76309975910976	(45.76309975910976, 9.249234526547621)
2008	Radiazione Globale	W/m²	100	Milano Lambrate	120	MI	12/09/2003		N	5038171	520120	9.257515399681068	45.49677982403948	(45.49677982403948, 9.257515399681068)
19020	Velocità Vento	m/s	501	Milano v.Marche	129	MI	29/10/2013		N	5038105	514918	9.190933555313624	45.49631644365102	(45.49631644365102, 9.190933555313624)
2460	Umidità Relativa	%	134	Corzano Bargnano	93	BS	03/05/1998		N	5031659	581271	10.039027376964667	45.43372847020967	(45.43372847020967, 10.039027376964667)
14785	Velocità Vento	m/s	1555	Manerba del Garda Dusano	73	BS	09/05/2017		N	5044545	622300	10.566619674481315	45.54369941034534	(45.54369941034534, 10.566619674481315)
8134	Temperatura	°C	820	Pisogne	842	BS	21/11/2001		N	5074016	589582	10.153049512504378	45.81388865384366	(45.81388865384366, 10.153049512504378)
19394	Direzione Vento	°	1650	Bormio eliporto	1172	SO	29/09/2016		N	5145365	604906	10.366023313195862	46.45369821669339	(46.45369821669339, 10.366023313195862)
17437	Precipitazione	mm	1862	Broni	77	PV	22/03/2018		N	4987916	517630	9.223860816957979	45.044480393441056	(45.044480393441056, 9.223860816957979)
17435	Umidità Relativa	%	1862	Broni	77	PV	22/03/2018		N	4987916	517630	9.223860816957979	45.044480393441056	(45.044480393441056, 9.223860816957979)
19389	Umidità Relativa	%	1650	Bormio eliporto	1172	SO	29/09/2016		N	5145365	604906	10.366023313195862	46.45369821669339	(46.45369821669339, 10.366023313195862)
19397	Radiazione Globale	W/m²	1650	Bormio eliporto	1172	SO	29/09/2016		N	5145365	604906	10.366023313195862	46.45369821669339	(46.45369821669339, 10.366023313195862)
19390	Precipitazione	mm	1650	Bormio eliporto	1172	SO	12/01/2017		N	5145365	604906	10.366023313195862	46.45369821669339	(46.45369821669339, 10.366023313195862)
17419	Direzione Vento	°	1862	Broni	77	PV	22/03/2018		N	4987916	517630	9.223860816957979	45.044480393441056	(45.044480393441056, 9.223860816957979)
19388	Temperatura	°C	1650	Bormio eliporto	1172	SO	29/09/2016		N	5145365	604906	10.366023313195862	46.45369821669339	(46.45369821669339, 10.366023313195862)
17418	Velocità Vento	m/s	1862	Broni	77	PV	22/03/2018		N	4987916	517630	9.223860816957979	45.044480393441056	(45.044480393441056, 9.223860816957979)
17429	Radiazione Globale	W/m²	1862	Broni	77	PV	22/03/2018		N	4987916	517630	9.223860816957979	45.044480393441056	(45.044480393441056, 9.223860816957979)
17432	Temperatura	°C	1862	Broni	77	PV	22/03/2018		N	4987916	517630	9.223860816957979	45.044480393441056	(45.044480393441056, 9.223860816957979)
19393	Velocità Vento	m/s	1650	Bormio eliporto	1172	SO	29/09/2016		N	5145365	604906	10.366023313195862	46.45369821669339	(46.45369821669339, 10.366023313195862)
6175	Umidità Relativa	%	512	Carate Brianza	250	MB	01/01/1999	26/04/2018	S	5057635	518272	9.234591661788048	45.672024734078455	(45.672024734078455, 9.234591661788048)
5932	Temperatura	°C	570	Tirano Viale Italia	439	SO	01/11/1993	17/05/2018	S	5118891	589196	10.156470232146322	46.21774621439411	(46.21774621439411, 10.156470232146322)
6191	Umidità Relativa	%	570	Tirano Viale Italia	439	SO	15/12/1999	17/05/2018	S	5118891	589196	10.156470232146322	46.21774621439411	(46.21774621439411, 10.156470232146322)
32253	Umidità Relativa	%	902	Barni	625	CO	28/09/2016	09/05/2018	S	5083557	520640	9.26610166966047	45.90527135174118	(45.90527135174118, 9.26610166966047)
5901	Temperatura	°C	512	Carate Brianza	250	MB	01/04/1996	26/04/2018	S	5057635	518272	9.234591661788048	45.672024734078455	(45.672024734078455, 9.234591661788048)
